Id,SalePrice
1893,131130.45249736612
1894,131296.36024294124
1895,155946.54315152418
1896,130816.8631745928
1897,116757.7725480547
1898,115365.60283355815
1899,135239.34528809765
1900,146648.49857756344
1901,165343.84274647557
1902,131367.37919636024
1903,201019.19979805916
1904,149892.0500084474
1905,194342.2688543903
1906,133024.30225627977
1907,229714.4254626447
1908,113483.61211572737
1909,154381.73751318024
1910,117893.6738580721
1911,194125.14637728359
1912,280016.6970758224
1913,155523.61208232853
1914,59323.733806554614
1915,354883.4956048558
1916,66161.33996832196
1917,236273.26673070726
1918,152532.23923282034
1919,167798.8185606886
1920,155784.8687954822
1921,505701.19383699185
1922,295864.0832162559
1923,200881.28005562324
1924,251439.2769749954
1925,211194.97427947356
1926,439315.0253660161
1927,137169.742641058
1928,156346.10949688705
1929,130287.15973631367
1930,121652.17415599037
1931,144396.79659837484
1932,129794.35784778895
1933,199946.72672794835
1934,183244.46749105948
1935,175105.45044908102
1936,187288.27185594724
1937,184514.5777254898
1938,167888.63333718933
1939,265695.9161367831
1940,196695.70377880684
1941,175477.3075778834
1942,194813.9968269412
1943,203739.83700167353
1944,312645.6136278835
1945,327186.5254878863
1946,167127.14448396102
1947,338947.1906759667
1948,154520.70325197375
1949,245542.80710617447
1950,171755.42664304006
1951,220501.21751241447
1952,234599.04113478368
1953,165845.10469206274
1954,192533.20901723191
1955,129995.66332083411
1956,305156.1763257717
1957,145032.08886631537
1958,304389.56295094313
1959,142709.4216914738
1960,126260.88039417886
1961,112635.76914713543
1962,89738.08886316385
1963,115515.22358373714
1964,114593.68757244035
1965,153746.5192121653
1966,134252.29471727362
1967,269110.45428343874
1968,446828.31726119947
1969,339974.5030402904
1970,457405.64075113786
1971,450804.6210207514
1972,331452.62341969146
1973,230785.24114611174
1974,305476.054570769
1975,500073.0800479595
1976,265050.6562899489
1977,318341.6926145965
1978,367437.55819904775
1979,345861.3368346131
1980,194979.67053545857
1981,340997.36472828826
1982,223940.72349442323
1983,201712.1591974364
1984,169103.31155309704
1985,214761.7855219457
1986,223056.3641126958
1987,162115.12581887897
1988,178323.85690545445
1989,188191.27345433552
1990,209962.2547873018
1991,217645.09799792175
1992,214070.586472735
1993,181011.6806016977
1994,233777.38682198766
1995,187517.0353226918
1996,247122.2320037402
1997,316534.80392402736
1998,339421.63495898485
1999,249888.4178931534
2000,302131.5844303381
2001,258345.88173860573
2002,227211.89233779046
2003,266597.20393720776
2004,274503.0114615953
2005,221872.21571815058
2006,221354.87851565907
2007,246743.4205588144
2008,199382.38088318877
2009,192346.25381209882
2010,191110.57464072382
2011,121937.58447758055
2012,170545.99069418389
2013,182696.40866621383
2014,193841.23631301173
2015,189680.22267570722
2016,198735.39748842022
2017,204022.92301606713
2018,134342.04780650057
2019,132360.2386186742
2020,110250.06017358931
2021,119951.87457936115
2022,182020.53869464702
2023,156417.12626541147
2024,251498.22279131357
2025,418762.5203333636
2026,157265.98088743706
2027,148359.05329386337
2028,151867.0039596649
2029,173451.01663401676
2030,280721.3938312838
2031,232242.99637895526
2032,260660.5355062157
2033,248639.19686944754
2034,171060.81685951908
2035,192703.62899075067
2036,173645.0801624363
2037,173494.80222770522
2038,303628.97442527337
2039,177209.5566280616
2040,335473.9833763509
2041,286430.10272699414
2042,197719.9273307751
2043,168967.69562296
2044,147096.90530000188
2045,235323.23525140615
2046,139703.03451957164
2047,141350.49683073052
2048,139920.10087440012
2049,137652.63646806777
2050,176351.05114111246
2051,101250.61970837503
2052,136648.88116069935
2053,144044.0709526723
2054,76640.3233117757
2055,152236.97520226956
2056,145910.5458951779
2057,131012.70097763331
2058,242159.16518696188
2059,139430.84694313674
2060,159835.3147305073
2061,198151.59972432387
2062,132037.19894436977
2063,98156.58553087049
2064,141304.29204134695
2065,107364.22993370584
2066,154246.94378493688
2067,115074.37000451602
2068,131636.68647753398
2069,74595.94584516903
2070,110648.28153204132
2071,97835.69665468327
2072,162365.1990387179
2073,138611.3122065563
2074,176196.23106895766
2075,144521.77065588257
2076,121172.15946323464
2077,150469.2902281509
2078,132131.87701613852
2079,140709.0223217038
2080,117040.66558660519
2081,115606.24343662159
2082,138898.42852490483
2083,136744.78328683917
2084,106802.64691032044
2085,121429.66261682488
2086,107166.50727782877
2087,115936.03829982647
2088,101241.3527170805
2089,82217.96021522641
2090,137915.87836924332
2091,112189.24722983416
2092,122285.66688874026
2093,140536.02074466436
2094,109952.57616873611
2095,161369.39901730546
2096,83859.64173835034
2097,93662.75770970594
2098,144111.2296176962
2099,58382.620898468536
2100,94681.27287580809
2101,116091.10884248477
2102,142338.50003251818
2103,104436.33566621137
2104,124854.25957068456
2105,123979.3012157322
2106,86216.77462606368
2107,238691.77697785583
2108,111993.45136467188
2109,118326.65592144325
2110,122060.51157523606
2111,134677.2149738573
2112,154756.25988548217
2113,120735.1174008095
2114,118584.85814503994
2115,152066.29278847613
2116,112808.95706037532
2117,152179.89456939333
2118,133259.31248632897
2119,109667.02927634951
2120,115991.61520434238
2121,94118.56741156708
2122,125131.19222935088
2123,85293.73709741503
2124,170411.70621067018
2125,127238.06132119807
2126,162838.4725233202
2127,132959.98587552065
2128,139380.76127227998
2129,100639.43143898762
2130,137829.98973464232
2131,153731.65720798692
2132,121064.36955890775
2133,107681.05791638543
2134,128352.87284523978
2135,86804.40076935755
2136,75418.21447477743
2137,117210.22752842407
2138,145382.54575264998
2139,157240.26699649834
2140,137506.09050600507
2141,135558.63153291185
2142,120836.4305229735
2143,138876.16793939038
2144,112421.85808047859
2145,139372.59838420345
2146,163367.87412431077
2147,161064.7499149262
2148,137115.6161576947
2149,145826.91165831327
2150,183670.16047819713
2151,128344.09342116238
2152,135534.67080964372
2153,178201.24426640166
2154,85851.62233337702
2155,124527.3590496359
2156,254074.86279867042
2157,240083.21475026084
2158,235391.69122674258
2159,206735.51167215564
2160,166982.07965252205
2161,245599.4889593106
2162,444093.3410878462
2163,340493.3696275913
2164,229495.56592535056
2165,180475.20161755107
2166,151293.51534983027
2167,195660.91604636709
2168,200967.96023135254
2169,197353.18737634123
2170,223118.31485737857
2171,160079.77699193032
2172,147402.81221511183
2173,153091.39927823457
2174,229773.38840440635
2175,275206.9526823591
2176,299514.41950639413
2177,255464.55019968885
2178,202150.42679151098
2179,146359.0524112155
2180,194237.50968551356
2181,200995.7955460344
2182,232672.03456056587
2183,204241.56047248095
2184,120463.79682746067
2185,136678.17772053205
2186,145135.07911387144
2187,159559.61702769954
2188,145531.1415077421
2189,176540.03423302295
2190,81716.40169972372
2191,80605.00270618724
2192,81860.75342726911
2193,99477.05514861613
2194,96987.80766463342
2195,113579.14366499524
2196,117717.03227584255
2197,121553.2241853385
2198,145038.98350926166
2199,188843.1566562162
2200,151356.66408654448
2201,127313.34136671247
2202,165141.88050255252
2203,177896.21067957024
2204,155170.27702149953
2205,114111.30010196286
2206,142931.930800588
2207,167558.0292633456
2208,222173.60448425336
2209,211352.74286179707
2210,123538.28096077727
2211,113319.80780784185
2212,112623.10622887543
2213,109095.7644713928
2214,137734.19948844638
2215,98267.88584201157
2216,137200.7711805431
2217,61827.38759551855
2218,87411.9591603348
2219,75402.24908271106
2220,86169.21601344271
2221,354883.4956048558
2222,263337.60599942395
2223,255102.13881912915
2224,217825.87583324965
2225,112586.88591902585
2226,189969.76141007966
2227,199899.81265682788
2228,242846.057690462
2229,238104.11550448576
2230,130972.1445150903
2231,207464.67393919473
2232,193478.5744093338
2233,212781.08544684938
2234,226691.47692652335
2235,200805.55823952533
2236,283703.2264003002
2237,337159.1097265227
2238,203490.8879183386
2239,128520.00864534998
2240,160409.0218360269
2241,153895.34680831418
2242,129950.86554711389
2243,126919.97033682156
2244,93786.10757643334
2245,99054.06030069274
2246,145151.2435363428
2247,90309.06706335352
2248,121964.0471612217
2249,120474.93810746203
2250,126685.23629431687
2251,115788.20081563242
2252,172790.29643812694
2253,152545.50596277622
2254,177720.594344098
2255,204863.52305318989
2256,189276.09684647777
2257,183020.6224047415
2258,158449.88634422934
2259,176225.00423102133
2260,138162.80693594858
2261,179843.9231139266
2262,211726.3675976253
2263,312556.6839393872
2264,453461.3457749905
2265,156017.52317140557
2266,284902.6972587936
2267,383069.17594065197
2268,344432.3566155304
2269,156924.2026155385
2270,179327.4462393351
2271,194176.29338213618
2272,198197.97578693018
2273,167285.44350052142
2274,185616.53337039627
2275,167017.98392640776
2276,178029.32497742653
2277,191240.81172137317
2278,140067.7285752762
2279,125275.51255192306
2280,137631.43466649347
2281,187226.318051521
2282,199453.1371771651
2283,91204.29806803097
2284,106918.20953360337
2285,143078.42998454213
2286,123516.4019945925
2287,323158.73928573244
2288,266357.63559060806
2289,406544.48118894425
2290,428421.11569075915
2291,298556.6527718036
2292,416496.9120519671
2293,505171.8250498499
2294,405829.64827407384
2295,430889.5487744591
2296,283069.7305222647
2297,321274.0521614719
2298,336634.9005666252
2299,424720.0439587703
2300,324784.8949573186
2301,257840.9019447335
2302,228854.5422968941
2303,231160.99575413764
2304,255893.811320509
2305,202034.40607020186
2306,203612.80538270975
2307,194198.99052795806
2308,211609.64044026157
2309,281329.3221682689
2310,193922.20664797435
2311,206503.25986462133
2312,172242.03687743773
2313,171526.32506430265
2314,172292.98096582908
2315,172538.74628883987
2316,183882.07566629315
2317,181595.35918151538
2318,179982.24302247906
2319,182276.00879016236
2320,175474.89880478906
2321,218990.26427424335
2322,162115.12581887897
2323,161447.85550222846
2324,174994.74668949415
2325,206142.57118683145
2326,169270.11847091347
2327,210494.05369073784
2328,218695.4812498494
2329,185010.6506851446
2330,185571.67137490757
2331,372852.4116897208
2332,421694.91584750917
2333,315770.15788214566
2334,244601.55631871067
2335,269863.469879686
2336,334718.6724648295
2337,213807.65225095805
2338,274093.9821206202
2339,211939.06607237668
2340,397306.5161939994
2341,220091.48440058524
2342,220025.5102285079
2343,216288.89554315803
2344,224443.91797533436
2345,238092.8508572751
2346,227298.20706545355
2347,213088.72850217082
2348,221029.67225009593
2349,169671.56629779472
2350,304402.0310821101
2351,287431.31118631933
2352,243348.3510649498
2353,251100.67755807613
2354,123335.0679500314
2355,135916.86619791127
2356,149151.73809918464
2357,199113.71606076614
2358,199235.22076791272
2359,144574.57075360013
2360,113026.92160090286
2361,137381.4704884169
2362,273862.11420499766
2363,133153.41161188247
2364,163329.25886346752
2365,232183.40800428682
2366,175650.2078783997
2367,221486.0386705412
2368,226412.65745371475
2369,214546.32403716113
2370,166207.37312477196
2371,166781.02424271492
2372,192064.83560422173
2373,265688.044102988
2374,316449.140289828
2375,236438.3452964573
2376,339124.3271662821
2377,331693.7773048847
2378,144376.64283571867
2379,158624.07759990904
2380,149683.2891157953
2381,158058.1902590057
2382,191766.62931951493
2383,204032.0608564389
2384,241358.9297505953
2385,151748.43116924624
2386,141054.50256533083
2387,128622.16200358716
2388,95704.79173793504
2389,135184.07955908368
2390,149612.079597734
2391,140408.8098722787
2392,110910.75620174513
2393,169444.47021111223
2394,147066.45227018927
2395,181147.9423405924
2396,145099.8994240597
2397,220528.03079878807
2398,123502.90490825962
2399,53492.93541925422
2400,45104.88911065205
2401,111768.10761230561
2402,137204.1416491284
2403,133491.5828741033
2404,154741.95190549
2405,151632.29550535444
2406,132073.24605592957
2407,129474.32461786373
2408,145779.5319605505
2409,140504.21908588868
2410,146633.60189201485
2411,128265.79008304699
2412,149028.35479060884
2413,142954.580432599
2414,135394.40532038343
2415,136268.83003684523
2416,122941.4881333237
2417,121401.37227182816
2418,113930.33553383341
2419,137655.80193119566
2420,130424.5870290984
2421,147814.82293424715
2422,114891.79036991787
2423,121541.29409254534
2424,153375.6381763586
2425,161660.73317553272
2426,131407.89598564946
2427,120004.67229607493
2428,154293.0157589168
2429,114726.36907202583
2430,133101.89833148647
2431,113435.0993419948
2432,136558.7884816206
2433,143765.65922295392
2434,146179.75384934084
2435,146864.65129338906
2436,102880.32514483546
2437,113994.07475433816
2438,127761.52543290111
2439,107333.31605073159
2440,120355.0828630351
2441,88481.50392296343
2442,103602.5668674473
2443,119721.48887842073
2444,141140.249012028
2445,83940.95094706309
2446,118289.8209524865
2447,199203.7023057991
2448,156923.05784292478
2449,119474.15498885998
2450,126472.58452954504
2451,145905.72257367216
2452,229614.6214644725
2453,98365.32721198481
2454,107014.30315726399
2455,114811.79202930395
2456,129290.0125792404
2457,108276.53735648435
2458,132940.25979245422
2459,117638.03770890426
2460,153586.09421316316
2461,122541.20440198646
2462,131462.0983597122
2463,121547.29898689131
2464,156117.44078509047
2465,132304.13352307456
2466,116178.89341385478
2467,163659.13954409436
2468,79251.11811191593
2469,90173.0349011003
2470,180425.91727243128
2471,220902.10343844173
2472,177296.31143156072
2473,134658.76779332865
2474,118100.27758387536
2475,222548.12904597746
2476,109883.36089004665
2477,137325.76051962818
2478,164241.48495801925
2479,112218.29707122211
2480,126849.85680296304
2481,128496.44808802246
2482,133928.0724523355
2483,108160.53870471523
2484,127363.68801472853
2485,123032.98168593006
2486,147879.62920977295
2487,177971.49517487452
2488,154850.1812759469
2489,159415.15524252882
2490,144750.86183404626
2491,94201.70284584833
2492,188837.6016003874
2493,150500.0409526337
2494,139912.1386368629
2495,86051.2635707807
2496,211552.2757128531
2497,155198.6426134321
2498,112902.70464425006
2499,78827.53177426326
2500,127176.32575492904
2501,139521.82288600475
2502,134817.09628223296
2503,106741.35080260599
2504,187701.08237280557
2505,233356.91358575982
2506,257856.68169633395
2507,324604.3397763437
2508,252843.40862349697
2509,222924.63636645122
2510,202299.60125378284
2511,175339.70569267473
2512,204195.00872344422
2513,213734.48750747045
2514,232792.9684307129
2515,137489.7252510905
2516,159350.400638044
2517,143474.89453658724
2518,151673.40280233542
2519,225334.40867139425
2520,189361.36791185327
2521,195087.87889660543
2522,214424.36156706847
2523,126587.96091457436
2524,143674.29747221997
2525,138663.6965258388
2526,141373.93492099695
2527,115028.91036211354
2528,127402.62654931295
2529,132352.17124805364
2530,125099.59503381621
2531,277061.61006582563
2532,231816.6455800826
2533,192432.78850249137
2534,227958.43053115823
2535,318847.4966320574
2536,229796.98228988866
2537,215555.87455471366
2538,182991.0525329586
2539,187789.8926558662
2540,178485.56829602414
2541,176998.94788263753
2542,166040.21589809895
2543,147209.0268209489
2544,121001.73785781709
2545,130209.14397152586
2546,121668.46993144075
2547,140182.96970132878
2548,140378.69328010816
2549,144438.28781802533
2550,286714.6830219222
2551,143029.80802317066
2552,125360.00209433054
2553,77852.87329985623
2554,106158.05027856116
2555,109569.17773605621
2556,97648.54029415642
2557,121092.0870580377
2558,159551.18920563775
2559,113184.90657494134
2560,148620.5397863959
2561,138028.81630122525
2562,108147.47280055856
2563,127505.68765805474
2564,179065.22682917377
2565,116836.74724461832
2566,155189.57636701592
2567,131922.01298513132
2568,159914.84130078965
2569,189999.41644469736
2570,126313.88379929708
2571,151639.99848915476
2572,135320.75829525737
2573,227839.30919929553
2574,274530.49049848685
2575,124313.5737498629
2576,130144.24332785662
2577,137152.0714603384
2578,97005.2135399819
2579,73020.7350702525
2580,120520.98170535543
2581,138442.5348736917
2582,116950.78025055221
2583,249172.89813919686
2584,162585.16244083748
2585,193802.97015914423
2586,228287.82090255426
2587,169133.05514836995
2588,129565.0803055184
2589,154182.5531045814
2590,196817.5791771245
2591,199195.6222435286
2592,227515.2523406091
2593,269846.67949518934
2594,172593.7086209293
2595,199162.16925246327
2596,323341.6937284756
2597,192144.02138271005
2598,267214.34238798625
2599,333961.96332297364
2600,93170.38008845603
2601,133461.59828902836
2602,84532.9999957434
2603,89917.3335355044
2604,80747.96792006475
2605,83849.17091490643
2606,153803.91758354075
2607,202978.8873493264
2608,191562.30626844396
2609,184856.90683636648
2610,113610.27795599781
2611,108609.66103423186
2612,140330.9545759326
2613,128267.49631142987
2614,125940.58156960034
2615,159368.13355730564
2616,148026.74595847365
2617,154960.58569300114
2618,222973.8668868822
2619,225687.48836094482
2620,183477.4630223967
2621,182840.7544026019
2622,191966.17165125595
2623,243630.3151665849
2624,299556.45482576516
2625,333946.3720921779
2626,171792.04289354983
2627,159233.55129365693
2628,332647.54796664004
2629,514655.53726975626
2630,324005.90746150713
2631,459775.1671632114
2632,428167.142777426
2633,324133.4091096011
2634,416069.33059277455
2635,157990.99911774712
2636,190746.2491876793
2637,170373.13031250428
2638,240488.69144705654
2639,171269.469006194
2640,155076.58402398945
2641,115545.96566877038
2642,186626.66774547522
2643,91671.8567336649
2644,133328.96268042535
2645,99952.92369296437
2646,88013.77275371105
2647,118038.19732155645
2648,144428.19704977894
2649,147732.0813631146
2650,131534.9184783242
2651,156758.34792048752
2652,467671.7187364463
2653,247657.93660790965
2654,229966.49078674798
2655,404890.63963115256
2656,325042.39036555187
2657,328399.37330875674
2658,293410.9745857762
2659,285917.3034626944
2660,310289.72901176306
2661,310807.625226103
2662,324256.8902413187
2663,258501.77603437038
2664,284515.5761447049
2665,311004.8712630369
2666,300014.7951842568
2667,166239.28041111698
2668,178318.75682679578
2669,179702.52700142033
2670,281857.6898572697
2671,176722.12555009103
2672,185803.92945989803
2673,205914.91615760454
2674,201637.13221150075
2675,163405.02263744545
2676,187919.43315851357
2677,190993.90296651106
2678,232651.71701041865
2679,271851.70007848536
2680,257878.35494640475
2681,444637.6224051256
2682,342333.0982535878
2683,438325.1450208259
2684,308575.5425396336
2685,353505.0680944725
2686,251137.16384931374
2687,301327.21613215155
2688,213408.06389969986
2689,188026.55161511197
2690,532925.0125741874
2691,189539.64421043833
2692,118924.21071306127
2693,189470.8664126425
2694,114408.88213089503
2695,194339.68497370117
2696,183043.54524793907
2697,184987.82920119815
2698,202673.2780637214
2699,165894.12655493538
2700,146049.69057438505
2701,148389.6347300043
2702,121388.52545623163
2703,117890.94856255202
2704,143190.97808455394
2705,119749.69468727069
2706,118361.11748581508
2707,136052.52735725357
2708,123319.13056478964
2709,91114.40956727536
2710,125177.64992251131
2711,291381.1734169186
2712,353880.5905835073
2713,167117.32033586557
2714,149000.57523594867
2715,170659.5236928357
2716,143853.27870477334
2717,186248.43051568756
2718,226835.72682549022
2719,160716.29942517125
2720,167941.83612100652
2721,140084.68114689077
2722,171988.569549928
2723,134921.2512492395
2724,127458.10163061434
2725,138535.99583952053
2726,146044.37344377293
2727,173232.83369674213
2728,173145.40704529692
2729,150495.95104586435
2730,138609.6713633184
2731,122783.71415281291
2732,129856.71023920941
2733,156365.56503327523
2734,154587.50923765617
